Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,Galaxy_S22,Galaxy_S23,Galaxy_S24,Galaxy_S25,year,Month,Price_num,Galaxy_S22Plus,Galaxy_S23Plus,Galaxy_S24Plus,Galaxy_S25Plus,Galaxy_S22_Ultra,Galaxy_S23_Ultra,Galaxy_S24_Ultra,Galaxy_S25_Ultra
2,SAMSUNG GALAXY S22 5G 128GB - SM-S901UZGAXAA - UNLOCKED - GREEN,$349.00,2025-10-09,https://www.ebay.com/itm/157219746678,https://i.ebayimg.com/images/g/PJMAAeSwRCxo2~26/s-l500.webp,128 GB,Unknown,False,Galaxy S22,True,,,,2025.0,10.0,349.0,,,,,,,,
2,Samsung Galaxy S22 SMS901U 256GB Unlocked Very Good Condition,$184.99,2025-10-07,https://www.ebay.com/itm/357498647304,https://i.ebayimg.com/images/g/IY8AAeSwWi9op5ev/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True,,,,2025.0,10.0,184.99,,,,,,,,
2,"Samsung Galaxy S22 5G 128GB FACTORY UNLOCKED 6.1"" Smartphone - VERY GOOD",$182.00,2025-10-06,https://www.ebay.com/itm/236022475609,https://i.ebayimg.com/images/g/0f8AAOSwHPtnYc2G/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,10.0,182.0,,,,,,,,
2,Samsung Galaxy S22 5G SM-S901U - 128GB - Pink (Unlocked) - Good Condition,$200.78,2025-03-28,https://www.ebay.com/itm/306161843791,https://i.ebayimg.com/images/g/ku4AAOSwUkxnwcTk/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,3.0,200.78,,,,,,,,
2,Samsung Galaxy S22 5G 128GB Unlocked Excellent Condition,$167.51,2025-10-06,https://www.ebay.com/itm/357352723552,https://i.ebayimg.com/images/g/bQsAAeSw7uxog5ye/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,10.0,167.51,,,,,,,,
2,Samsung Galaxy S22 Sm-s901u 5g Fully Unlocked  6.1in 128GB - Excellent,$215.00,2025-10-04,https://www.ebay.com/itm/145699092141,https://i.ebayimg.com/images/g/xDwAAeSwBpJopkQf/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,10.0,215.0,,,,,,,,
2,Samsung Galaxy S22 S901U 128GB Phantom Black (Unlocked) - Very Good,$187.99,2025-10-04,https://www.ebay.com/itm/166641606717,https://i.ebayimg.com/images/g/tUcAAOSw5d9l7tIb/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,10.0,187.99,,,,,,,,
2,Samsung Galaxy S22 SM-S901W Unlocked 128GB Phantom White Good,$157.79,2025-10-03,https://www.ebay.com/itm/187582105657,https://i.ebayimg.com/images/g/49QAAeSwAKNozcgO/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,10.0,157.79,,,,,,,,
2,Samsung Galaxy S22 Gold 256GB Good - Refurbished  - Unlocked,$175.99,2025-10-03,https://www.ebay.com/itm/127382379426,https://i.ebayimg.com/images/g/pOMAAeSwJqJo-Pi8/s-l500.webp,256 GB,Good,False,Galaxy S22,True,,,,2025.0,10.0,175.99,,,,,,,,
2,Samsung Galaxy S22 - 128GB 256GB - All Colors - Very Good Condition,$175.00,2025-10-02,https://www.ebay.com/itm/285843054921,https://i.ebayimg.com/images/g/6F0AAOSwb9VmNUQi/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,10.0,175.0,,,,,,,,
2,Samsung Galaxy S22 SM-S901U1 Unlocked 128GB Cream Very Good,$244.99,2024-09-03,https://www.ebay.com/itm/196600507608,https://i.ebayimg.com/images/g/RecAAOSwIC5m1VuV/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2024.0,9.0,244.99,,,,,,,,
2,Samsung Galaxy S22 - 128GB - Phantom White - Unlocked  Excellent Refurbished,$149.99,2025-10-01,https://www.ebay.com/itm/226681126325,https://i.ebayimg.com/images/g/vIgAAOSwTZhn7qfR/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,10.0,149.99,,,,,,,,
2,Samsung Galaxy S22 Black 128GB Excellent - Refurbished  - Unlocked,$174.99,2025-10-01,https://www.ebay.com/itm/127407155693,https://i.ebayimg.com/images/g/EeUAAeSwivlo3b53/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,10.0,174.99,,,,,,,,
2,"Samsung Galaxy S22 5G 128GB 6.1"" Smartphone - GOOD",$168.00,2025-10-01,https://www.ebay.com/itm/235907190166,https://i.ebayimg.com/images/g/0f8AAOSwHPtnYc2G/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,10.0,168.0,,,,,,,,
2,Samsung Galaxy S22 SM-S901U Unlocked 128GB Green Good,$154.99,2025-10-01,https://www.ebay.com/itm/186586525731,https://i.ebayimg.com/images/g/powAAOSweJpmn-Xp/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,10.0,154.99,,,,,,,,
2,Samsung Galaxy S22 SM-S901W Unlocked 128GB Pink Gold Good,$157.79,2025-10-01,https://www.ebay.com/itm/187592173451,https://i.ebayimg.com/images/g/g80AAeSwe5Zo0xkH/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,10.0,157.79,,,,,,,,
2,Samsung Galaxy S22 128GB 256GB Fully Unlocked - Good,$149.99,2025-10-01,https://www.ebay.com/itm/267375664465,https://i.ebayimg.com/images/g/BCgAAeSwFFdop4UX/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,10.0,149.99,,,,,,,,
2,Excellent Samsung Galaxy S22 SM-S901U Unlocked 128GB  Black 1 Yr Wty Batt 🔋93%+,$229.87,2025-03-23,https://www.ebay.com/itm/235936649389,https://i.ebayimg.com/images/g/eQkAAOSwuRNnnAp1/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,3.0,229.87,,,,,,,,
2,Samsung Galaxy S22 Purple 128GB Excellent - Refurbished  - Unlocked,$169.99,2025-09-28,https://www.ebay.com/itm/127264716843,https://i.ebayimg.com/images/g/hcoAAeSwx21o~URO/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,9.0,169.99,,,,,,,,
2,Samsung Galaxy S22 5G S901U 256GB for AT&T (Cricket/H2O/PureTalk) Very Good,$149.99,2025-09-28,https://www.ebay.com/itm/326788947812,https://i.ebayimg.com/images/g/Xp4AAOSwJ4ZjBY2-/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,149.99,,,,,,,,
2,Samsung Galaxy S22 Factory Unlocked *Choose Color & Storage - Excellent,$259.99,2025-09-28,https://www.ebay.com/itm/226748148951,https://i.ebayimg.com/images/g/W4cAAOSwEeBoJLLs/s-l500.webp,Unknown,Excellent,False,Galaxy S22,True,,,,2025.0,9.0,259.99,,,,,,,,
2,Samsung Galaxy S22 - 128GB - Green - Fully Unlocked 5G Smartphone - Good,$159.99,2025-09-27,https://www.ebay.com/itm/257044453124,https://i.ebayimg.com/images/g/~t0AAOSwXBhnNQiV/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,159.99,,,,,,,,
2,Samsung Galaxy S22 5G Phantom Black 256GB Unlocked - Excellent,$189.99,2025-09-27,https://www.ebay.com/itm/286755306419,https://i.ebayimg.com/images/g/aMoAAeSwJ99oljz5/s-l500.webp,256 GB,Excellent,False,Galaxy S22,True,,,,2025.0,9.0,189.99,,,,,,,,
2,Samsung Galaxy S22 5G 128GB FACTORY UNLOCKED - VERY GOOD (9/10),$182.00,2025-09-27,https://www.ebay.com/itm/326586189405,https://i.ebayimg.com/images/g/0f8AAOSwHPtnYc2G/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,182.0,,,,,,,,
2,Samsung Galaxy S22 5G 128GB Pink Gold (UNLOCKED) SM-S901U Excellent Refurbished,$184.99,2025-09-25,https://www.ebay.com/itm/145183716773,https://i.ebayimg.com/images/g/WQgAAOSwbPtkY~Xs/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,9.0,184.99,,,,,,,,
2,Samsung Galaxy S22 SM-S901U Unlocked 128GB Phantom White Good,$166.35,2025-09-22,https://www.ebay.com/itm/176486243839,https://i.ebayimg.com/images/g/KdoAAOSwj61mn-O~/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,166.35,,,,,,,,
3,Samsung Galaxy S22 (5G) - 256GB Green *UNLOCKED* [SM-S901U] Good Refurbished,$179.99,2025-09-22,https://www.ebay.com/itm/146426784441,https://i.ebayimg.com/images/g/G84AAOSwbzVmIr4i/s-l500.webp,256 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,179.99,,,,,,,,
3,Samsung Galaxy S22 128GB S901U UNLOCKED - Very Good Black,$168.99,2025-09-21,https://www.ebay.com/itm/116761672903,https://i.ebayimg.com/images/g/dSEAAeSw1mdotxnV/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,168.99,,,,,,,,
3,Samsung Galaxy S22 - 128GB 256GB - All Colors - Good Condition,$149.00,2025-09-21,https://www.ebay.com/itm/276450670604,https://i.ebayimg.com/images/g/6F0AAOSwb9VmNUQi/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,149.0,,,,,,,,
3,Samsung Galaxy S22 128GB Unlocked (SM-S901U1) Excellent Refurbished,$179.99,2025-09-20,https://www.ebay.com/itm/226824133548,https://i.ebayimg.com/images/g/F50AAOSwtS9oVHve/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,9.0,179.99,,,,,,,,
3,Samsung Galaxy S22 Gold 256GB Very Good - Refurbished  - Unlocked,$208.99,2025-08-03,https://www.ebay.com/itm/127195091114,https://i.ebayimg.com/images/g/ZgoAAeSw61JozdvK/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True,,,,2025.0,8.0,208.99,,,,,,,,
3,Samsung Galaxy S22 Green 128GB Excellent - Refurbished  - Unlocked,$169.99,2025-09-19,https://www.ebay.com/itm/127363505797,https://i.ebayimg.com/images/g/3ycAAeSwHxpozQD~/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,9.0,169.99,,,,,,,,
3,Samsung Galaxy S22 128GB Unlocked AT&T T-Mobile Verizon Excellent Condition,$191.95,2025-09-18,https://www.ebay.com/itm/297148559685,https://i.ebayimg.com/images/g/uQ0AAOSwhIJn4v-M/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,9.0,191.95,,,,,,,,
3,Samsung Galaxy S22 128 GB Graphite (Unlocked)AT&T VERIZON T-Mobile VERY GOOD,$181.88,2025-09-18,https://www.ebay.com/itm/187448553917,https://i.ebayimg.com/images/g/ezAAAOSwyKZoOgs5/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,181.88,,,,,,,,
3,Samsung Galaxy S22 SM-S901U 5G - 256GB Unlocked Smartphone - Very Good,$197.99,2025-09-16,https://www.ebay.com/itm/316311176586,https://i.ebayimg.com/images/g/lGcAAOSwbgxjYuVQ/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,197.99,,,,,,,,
3,Samsung Galaxy S22 S901U 5G Verizon Unlocked T-Mobile Mint Boost Straight Talk,$159.99,2025-08-09,https://www.ebay.com/itm/257009660011,https://i.ebayimg.com/images/g/tHIAAOSwMyZoFOUl/s-l500.webp,Unknown,Unknown,False,Galaxy S22,True,,,,2025.0,8.0,159.99,,,,,,,,
3,Samsung Galaxy S22 (5G)  256GB Black *UNLOCKED* [SM-S901U] Excellent Refurbished,$216.99,2025-09-13,https://www.ebay.com/itm/146019809384,https://i.ebayimg.com/images/g/cBkAAOSwAY5kZnAE/s-l500.webp,256 GB,Excellent,False,Galaxy S22,True,,,,2025.0,9.0,216.99,,,,,,,,
3,Samsung Galaxy S22 5G S901U 128GB Unlocked - Excellent,$204.99,2025-09-12,https://www.ebay.com/itm/226278969708,https://i.ebayimg.com/images/g/X5wAAOSwhhZis4bI/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,9.0,204.99,,,,,,,,
3,"Samsung Galaxy S22 5G 128GB 6.1"" Smartphone - VERY GOOD",$164.00,2025-09-11,https://www.ebay.com/itm/326376918927,https://i.ebayimg.com/images/g/0f8AAOSwHPtnYc2G/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,164.0,,,,,,,,
3,Samsung Galaxy S22 SM-S901U Unlocked 128GB Pink Gold Good,$163.99,2025-09-10,https://www.ebay.com/itm/196518622933,https://i.ebayimg.com/images/g/a2gAAOSwdJZmn-Y3/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,163.99,,,,,,,,
3,Samsung Galaxy S22 SM-S901U Unlocked 256GB Green Good,$194.86,2025-09-09,https://www.ebay.com/itm/196518606165,https://i.ebayimg.com/images/g/iOQAAOSwMQ9mn-Nr/s-l500.webp,256 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,194.86,,,,,,,,
3,Samsung Galaxy S22 SM-S9010 Unlocked 256GB Phantom White Good,$194.86,2025-09-09,https://www.ebay.com/itm/187553863899,https://i.ebayimg.com/images/g/zpsAAeSwb95ov1Qs/s-l500.webp,256 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,194.86,,,,,,,,
3,Samsung Galaxy S22 5G 128GB Pink Gold Unlocked Good Condition,$174.49,2025-09-07,https://www.ebay.com/itm/356934940753,https://i.ebayimg.com/images/g/A~kAAeSwE0ZoLO1I/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,174.49,,,,,,,,
3,Samsung Galaxy S22 SM-S901W Unlocked 256GB Phantom Black Good,$184.29,2025-09-08,https://www.ebay.com/itm/187295030682,https://i.ebayimg.com/images/g/MoIAAeSwFy9oQhMA/s-l500.webp,256 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,184.29,,,,,,,,
3,Samsung Galaxy S22 5G SM-S901U - 256GB - Phantom Black (Unlocked) - Good Cond.,$189.99,2025-09-07,https://www.ebay.com/itm/306483369586,https://i.ebayimg.com/images/g/ShgAAeSwNttotWhJ/s-l500.webp,256 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,189.99,,,,,,,,
3,Samsung Galaxy S22 S901U 5G Verizon Unlocked T-Mobile  Mint Boost AT&T Cricket B,$150.39,2025-09-07,https://www.ebay.com/itm/286624810650,https://i.ebayimg.com/images/g/tHIAAOSwMyZoFOUl/s-l500.webp,Unknown,Unknown,False,Galaxy S22,True,,,,2025.0,9.0,150.39,,,,,,,,
3,Samsung S901U Galaxy S22 5G Unlocked Smartphone 128GB - Purple,$196.00,2025-09-06,https://www.ebay.com/itm/127352099269,https://i.ebayimg.com/images/g/l18AAeSwm8NouhpE/s-l500.webp,128 GB,Unknown,False,Galaxy S22,True,,,,2025.0,9.0,196.0,,,,,,,,
3,Samsung Galaxy S22 (5G)  256GB White *UNLOCKED* [SM-S901U] Very Good Refurbished,$195.00,2025-09-05,https://www.ebay.com/itm/146060293401,https://i.ebayimg.com/images/g/qb8AAOSwC81m9xfe/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,195.0,,,,,,,,
3,Samsung Galaxy S22 5G 128GB Green Unlocked Very Good Condition,$189.99,2025-09-05,https://www.ebay.com/itm/295113229122,https://i.ebayimg.com/images/g/CjUAAOSwKIFkwAsW/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,189.99,,,,,,,,
3,Samsung Galaxy S22 (Unlocked) SM-S901U - 256GB Black - Very Good,$192.26,2025-09-04,https://www.ebay.com/itm/226956719563,https://i.ebayimg.com/images/g/JDEAAeSw0ApouKFc/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,192.26,,,,,,,,
3,Samsung Galaxy S22 SM-S901U Unlocked 128GB Phantom Black Very Good,$194.86,2025-09-03,https://www.ebay.com/itm/176486281964,https://i.ebayimg.com/images/g/1ogAAOSwJWFmn-hC/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,194.86,,,,,,,,
3,Samsung Galaxy S22 5G 128GB Smartphone - VERY GOOD,$164.00,2025-09-02,https://www.ebay.com/itm/326467270090,https://i.ebayimg.com/images/g/0f8AAOSwHPtnYc2G/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,9.0,164.0,,,,,,,,
3,Samsung Galaxy S22 - 128GB - Phantom White - Fully Unlocked 5G - Good,$159.99,2025-09-01,https://www.ebay.com/itm/257044462495,https://i.ebayimg.com/images/g/j-kAAeSwfXhoi9Nj/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,159.99,,,,,,,,
3,Samsung Galaxy S22 S901U 128GB Phantom Black Android (Unlocked) - Good,$160.99,2025-09-01,https://www.ebay.com/itm/156152867070,https://i.ebayimg.com/images/g/sTMAAOSwJXBmDusW/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,9.0,160.99,,,,,,,,
3,"Samsung Galaxy S22 (5G) SM-S901U 128GB GSM/CDMA FACTORY UNLOCKED ""Good""",$184.88,2025-08-31,https://www.ebay.com/itm/296200320253,https://i.ebayimg.com/images/g/SpAAAOSw~MFlu~8F/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,8.0,184.88,,,,,,,,
3,Samsung Galaxy S22 128GB S901U Violet Unlocked - Excellent,$179.95,2025-08-30,https://www.ebay.com/itm/127290288632,https://i.ebayimg.com/images/g/sWkAAOSwfd9oQF5i/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,8.0,179.95,,,,,,,,
3,Samsung Galaxy S22 5G 256GB Green Unlocked Good Condition,$189.99,2025-08-28,https://www.ebay.com/itm/277148112854,https://i.ebayimg.com/images/g/ARgAAeSwymlo-FO-/s-l500.webp,256 GB,Good,False,Galaxy S22,True,,,,2025.0,8.0,189.99,,,,,,,,
3,Samsung Galaxy S22 (5G) - 256GB Black *UNLOCKED* [SM-S901U] Good Refurbished,$169.99,2025-08-28,https://www.ebay.com/itm/146060309836,https://i.ebayimg.com/images/g/nS8AAOSw4vhm9xlk/s-l500.webp,256 GB,Good,False,Galaxy S22,True,,,,2025.0,8.0,169.99,,,,,,,,
3,Samsung Galaxy S22 (5G) - 256GB Pink *UNLOCKED* [SM-S901U] Very Good Refurbished,$181.99,2025-08-28,https://www.ebay.com/itm/146060292064,https://i.ebayimg.com/images/g/gqIAAOSw6MVlvo-n/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True,,,,2025.0,8.0,181.99,,,,,,,,
3,Samsung Galaxy S22 SM-S901B Unlocked 128GB Violet Good,$204.24,2025-08-26,https://www.ebay.com/itm/187295034269,https://i.ebayimg.com/images/g/K84AAeSwe9JoQhOu/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,8.0,204.24,,,,,,,,
3,Samsung Galaxy S22 5G SM-S901U - 128GB - White (Unlocked) - Very Good Condition,$189.99,2025-08-25,https://www.ebay.com/itm/306459319917,https://i.ebayimg.com/images/g/B4cAAeSwarFooDPe/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,8.0,189.99,,,,,,,,
3,Samsung Galaxy S22 5G 256GB Pink Gold Unlocked Good Condition,$189.99,2025-08-25,https://www.ebay.com/itm/286570798039,https://i.ebayimg.com/images/g/9ZYAAeSwICxo-FRa/s-l500.webp,256 GB,Good,False,Galaxy S22,True,,,,2025.0,8.0,189.99,,,,,,,,
3,"Samsung Galaxy S22 S901U 6.1"" 256GB Unlocked 5G 50MP NFC WiFi 6E Phantom White",$209.99,2025-08-24,https://www.ebay.com/itm/197592154549,https://i.ebayimg.com/images/g/bjAAAOSwiepmRakR/s-l500.webp,256 GB,Unknown,False,Galaxy S22,True,,,,2025.0,8.0,209.99,,,,,,,,
3,Samsung Galaxy S22 5G - 256GB - Factory Unlocked - Black - Very Good,$199.00,2025-08-23,https://www.ebay.com/itm/276297915462,https://i.ebayimg.com/images/g/-LgAAOSwL3ti1urs/s-l500.webp,256 GB,Very Good,False,Galaxy S22,True,,,,2025.0,8.0,199.0,,,,,,,,
3,Samsung Galaxy S22 5G - 256GB Bora Purple *UNLOCKED* [SM-S901U] Excellent Refurb,$214.99,2025-08-21,https://www.ebay.com/itm/146716547083,https://i.ebayimg.com/images/g/fuUAAOSwV~NkKvI1/s-l500.webp,256 GB,Excellent,False,Galaxy S22,True,,,,2025.0,8.0,214.99,,,,,,,,
3,Samsung Galaxy S22 SM-S901U T-Mobile Unlocked 128GB Phantom Black Very Good,$194.99,2025-08-20,https://www.ebay.com/itm/176486808567,https://i.ebayimg.com/images/g/SbMAAOSwyUJmoGF9/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,8.0,194.99,,,,,,,,
3,Samsung Galaxy S22 5G SM-S901U - 128GB - Phantom Black (Unlocked) - Good Cond.,$155.14,2025-08-20,https://www.ebay.com/itm/306421287529,https://i.ebayimg.com/images/g/yygAAOSwFslm-~Mz/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,8.0,155.14,,,,,,,,
3,Samsung Galaxy S22 (5G) - 128GB Pink *UNLOCKED* [SM-S901U] Very Good Refurbished,$170.99,2025-08-17,https://www.ebay.com/itm/145612601351,https://i.ebayimg.com/images/g/gqIAAOSw6MVlvo-n/s-l500.webp,128 GB,Very Good,False,Galaxy S22,True,,,,2025.0,8.0,170.99,,,,,,,,
3,"Samsung Galaxy S22 5G 128GB 6.1"" Smartphone - EXCELLENT",$228.00,2025-08-08,https://www.ebay.com/itm/226501317571,https://i.ebayimg.com/images/g/0f8AAOSwHPtnYc2G/s-l500.webp,128 GB,Excellent,False,Galaxy S22,True,,,,2025.0,8.0,228.0,,,,,,,,
3,Samsung Galaxy S22 5G Phantom Black 128GB Unlocked - Good Cond w/ Burn In,$149.99,2025-08-07,https://www.ebay.com/itm/277258595879,https://i.ebayimg.com/images/g/TZsAAeSwfQdobRxm/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,8.0,149.99,,,,,,,,
3,Samsung Galaxy S22 5G SM-S901U - 128GB - Bora Purple (Unlocked) - Good Cond.,$163.15,2025-08-05,https://www.ebay.com/itm/306369728645,https://i.ebayimg.com/images/g/Ur0AAOSwLmFoVmfg/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,8.0,163.15,,,,,,,,
3,Samsung Galaxy S22 5G SM-S901U - 128GB - Black (Unlocked) - Good Cond.,$159.34,2025-08-04,https://www.ebay.com/itm/306370788878,https://i.ebayimg.com/images/g/yygAAOSwFslm-~Mz/s-l500.webp,128 GB,Good,False,Galaxy S22,True,,,,2025.0,8.0,159.34,,,,,,,,
1,Excellent Samsung Galaxy S23 128GB Cream Verizon Locked Android Smartphone,$234.89,2025-10-29,https://www.ebay.com/itm/187631441629,https://i.ebayimg.com/images/g/tKoAAeSwDdRoeQA5/s-l500.webp,128 GB,Excellent,False,Galaxy S23,,True,,,2025.0,10.0,234.89,,,,,,,,
1,Samsung Galaxy S23 128GB S911U Unlocked - Excellent,$232.99,2025-10-29,https://www.ebay.com/itm/256372271129,https://i.ebayimg.com/images/g/AXAAAeSwl3loL2cC/s-l500.webp,128 GB,Excellent,False,Galaxy S23,,True,,,2025.0,10.0,232.99,,,,,,,,
1,Samsung Galaxy S23 SM-S911U1 5G  128GB Lavender (Unlocked) #L703,$219.00,2025-10-29,https://www.ebay.com/itm/127446681069,https://i.ebayimg.com/images/g/VrMAAeSwaLpo-P16/s-l500.webp,128 GB,Unknown,False,Galaxy S23,,True,,,2025.0,10.0,219.0,,,,,,,,
1,Samsung Galaxy S23 5G 128/256GB  Unlocked -Refurbished Excellent,$259.99,2025-10-29,https://www.ebay.com/itm/326722087811,https://i.ebayimg.com/images/g/0tsAAOSwAPhl81iZ/s-l500.webp,256 GB,Excellent,False,Galaxy S23,,True,,,2025.0,10.0,259.99,,,,,,,,
1,Samsung Galaxy S23 128GB S911U Unlocked - Good,$205.99,2025-10-28,https://www.ebay.com/itm/256372465052,https://i.ebayimg.com/images/g/kvwAAeSwDeVoL2FO/s-l500.webp,128 GB,Good,False,Galaxy S23,,True,,,2025.0,10.0,205.99,,,,,,,,
1,Samsung Galaxy S23 128GB S911U Unlocked - Very Good,$223.99,2025-10-28,https://www.ebay.com/itm/256372450471,https://i.ebayimg.com/images/g/7eYAAeSwaNZoMI-3/s-l500.webp,128 GB,Very Good,False,Galaxy S23,,True,,,2025.0,10.0,223.99,,,,,,,,
1,Samsung Galaxy S23 S911U1 128GB 256GB Unlocked Excellent,$262.99,2025-10-28,https://www.ebay.com/itm/186372160670,https://i.ebayimg.com/images/g/d7sAAOSwgbJl-K0v/s-l500.webp,128 GB,Excellent,False,Galaxy S23,,True,,,2025.0,10.0,262.99,,,,,,,,
1,Samsung Galaxy S23 (5G) SM-S911U 128GB GSM/CDMA FACTORY UNLOCKED Good,$219.88,2025-10-28,https://www.ebay.com/itm/297432023647,https://i.ebayimg.com/images/g/30MAAOSwUP9oWbQK/s-l500.webp,128 GB,Good,False,Galaxy S23,,True,,,2025.0,10.0,219.88,,,,,,,,
1,Samsung Galaxy S23 SM-S911U 128GB Unlocked Excellent Condition,$263.30,2025-10-28,https://www.ebay.com/itm/357295111467,https://i.ebayimg.com/images/g/D48AAeSwp3lowxpk/s-l500.webp,128 GB,Excellent,False,Galaxy S23,,True,,,2025.0,10.0,263.3,,,,,,,,
1,Samsung Galaxy S23 128GB FACTORY UNLOCKED Verizon ATT TMobile Metro - EXCELLENT,$239.48,2025-10-28,https://www.ebay.com/itm/126995399789,https://i.ebayimg.com/images/g/7LUAAOSwNZRn1dRa/s-l500.webp,128 GB,Excellent,False,Galaxy S23,,True,,,2025.0,10.0,239.48,,,,,,,,
1,Samsung Galaxy S23 256GB FACTORY UNLOCKED Verizon ATT TMobile Metro - EXCELLENT,$308.48,2025-10-28,https://www.ebay.com/itm/136325419316,https://i.ebayimg.com/images/g/7LUAAOSwNZRn1dRa/s-l500.webp,256 GB,Excellent,False,Galaxy S23,,True,,,2025.0,10.0,308.48,,,,,,,,
1,Samsung Galaxy S23 S911 5G Factory Unlocked - Very Good,$219.99,2025-10-28,https://www.ebay.com/itm/275946955493,https://i.ebayimg.com/images/g/yzwAAOSwt1JkryFX/s-l500.webp,Unknown,Very Good,False,Galaxy S23,,True,,,2025.0,10.0,219.99,,,,,,,,
1,Samsung Galaxy S23 SM-S911U1 256GB 5G Black FACTORY UNLOCKED,$299.00,2025-10-28,https://www.ebay.com/itm/126963833938,https://i.ebayimg.com/images/g/tRAAAOSwZP5mT34T/s-l500.webp,256 GB,Unknown,False,Galaxy S23,,True,,,2025.0,10.0,299.0,,,,,,,,
1,"Samsung Galaxy S23 5G 128GB FACTORY UNLOCKED  6.1"" Smartphone - VERY GOOD",$238.00,2025-10-28,https://www.ebay.com/itm/236036781287,https://i.ebayimg.com/images/g/wIIAAOSw60NnYaNt/s-l500.webp,128 GB,Very Good,False,Galaxy S23,,True,,,2025.0,10.0,238.0,,,,,,,,
1,Samsung Galaxy S23 S911 5G Factory Unlocked - Excellent,$239.99,2025-10-27,https://www.ebay.com/itm/285378740455,https://i.ebayimg.com/images/g/yzwAAOSwt1JkryFX/s-l500.webp,Unknown,Excellent,False,Galaxy S23,,True,,,2025.0,10.0,239.99,,,,,,,,
